,A1,A2,A3,A4,A5,A6,A7,A8,A9
697,0,0,3,0,2,1,1,1,1
698,0,0,3,0,2,1,1,2,2
699,0,0,3,0,2,1,2,0,1
700,0,0,3,0,2,1,2,1,1
701,0,0,3,0,2,1,2,2,2
702,0,0,3,1,0,0,0,0,3
703,0,0,3,1,0,0,0,1,1
704,0,0,3,1,0,0,0,2,2
705,0,0,3,1,0,0,1,0,3
706,0,0,3,1,0,0,1,1,1
707,0,0,3,1,0,0,1,2,2
708,0,0,3,1,0,0,2,0,1
709,0,0,3,1,0,0,2,1,1
710,0,0,3,1,0,0,2,2,2
711,0,0,3,1,0,1,0,0,1
712,0,0,3,1,0,1,0,1,1
713,0,0,3,1,0,1,0,2,2
714,0,0,3,1,0,1,1,0,1
715,0,0,3,1,0,1,1,1,1
716,0,0,3,1,0,1,1,2,2
717,0,0,3,1,0,1,2,0,1
718,0,0,3,1,0,1,2,1,1
719,0,0,3,1,0,1,2,2,2
720,0,0,3,1,1,0,0,0,1
721,0,0,3,1,1,0,0,1,1
722,0,0,3,1,1,0,0,2,2
723,0,0,3,1,1,0,1,0,1
724,0,0,3,1,1,0,1,1,1
725,0,0,3,1,1,0,1,2,2
726,0,0,3,1,1,0,2,0,1
727,0,0,3,1,1,0,2,1,1
728,0,0,3,1,1,0,2,2,2
729,0,0,3,1,1,1,0,0,1
730,0,0,3,1,1,1,0,1,1
731,0,0,3,1,1,1,0,2,2
732,0,0,3,1,1,1,1,0,1
733,0,0,3,1,1,1,1,1,1
734,0,0,3,1,1,1,1,2,2
735,0,0,3,1,1,1,2,0,1
736,0,0,3,1,1,1,2,1,1
737,0,0,3,1,1,1,2,2,2
738,0,0,3,1,2,0,0,0,1
739,0,0,3,1,2,0,0,1,1
740,0,0,3,1,2,0,0,2,2
741,0,0,3,1,2,0,1,0,1
742,0,0,3,1,2,0,1,1,1
743,0,0,3,1,2,0,1,2,2
744,0,0,3,1,2,0,2,0,1
745,0,0,3,1,2,0,2,1,1
746,0,0,3,1,2,0,2,2,2
747,0,0,3,1,2,1,0,0,1
748,0,0,3,1,2,1,0,1,1
749,0,0,3,1,2,1,0,2,2
750,0,0,3,1,2,1,1,0,1
751,0,0,3,1,2,1,1,1,1
752,0,0,3,1,2,1,1,2,2
753,0,0,3,1,2,1,2,0,1
754,0,0,3,1,2,1,2,1,1
755,0,0,3,1,2,1,2,2,2
756,0,0,3,2,0,0,0,0,3
757,0,0,3,2,0,0,0,1,1
758,0,0,3,2,0,0,0,2,2
759,0,0,3,2,0,0,1,0,3
760,0,0,3,2,0,0,1,1,1
761,0,0,3,2,0,0,1,2,2
762,0,0,3,2,0,0,2,0,1
763,0,0,3,2,0,0,2,1,1
764,0,0,3,2,0,0,2,2,2
765,0,0,3,2,0,1,0,0,1
766,0,0,3,2,0,1,0,1,1
767,0,0,3,2,0,1,0,2,2
768,0,0,3,2,0,1,1,0,1
769,0,0,3,2,0,1,1,1,1
770,0,0,3,2,0,1,1,2,2
771,0,0,3,2,0,1,2,0,1
772,0,0,3,2,0,1,2,1,1
773,0,0,3,2,0,1,2,2,2
774,0,0,3,2,1,0,0,0,1
775,0,0,3,2,1,0,0,1,1
776,0,0,3,2,1,0,0,2,2
777,0,0,3,2,1,0,1,0,1
778,0,0,3,2,1,0,1,1,1
779,0,0,3,2,1,0,1,2,2
780,0,0,3,2,1,0,2,0,1
781,0,0,3,2,1,0,2,1,1
782,0,0,3,2,1,0,2,2,2
783,0,0,3,2,1,1,0,0,1
784,0,0,3,2,1,1,0,1,1
785,0,0,3,2,1,1,0,2,2
786,0,0,3,2,1,1,1,0,1
787,0,0,3,2,1,1,1,1,1
788,0,0,3,2,1,1,1,2,2
789,0,0,3,2,1,1,2,0,1
790,0,0,3,2,1,1,2,1,1
791,0,0,3,2,1,1,2,2,2
792,0,0,3,2,2,0,0,0,1
793,0,0,3,2,2,0,0,1,1
794,0,0,3,2,2,0,0,2,2
795,0,0,3,2,2,0,1,0,1
796,0,0,3,2,2,0,1,1,1
797,0,0,3,2,2,0,1,2,2
798,0,0,3,2,2,0,2,0,1
799,0,0,3,2,2,0,2,1,1
800,0,0,3,2,2,0,2,2,2
801,0,0,3,2,2,1,0,0,1
802,0,0,3,2,2,1,0,1,1
803,0,0,3,2,2,1,0,2,2
804,0,0,3,2,2,1,1,0,1
805,0,0,3,2,2,1,1,1,1
806,0,0,3,2,2,1,1,2,2
807,0,0,3,2,2,1,2,0,1
808,0,0,3,2,2,1,2,1,1
809,0,0,3,2,2,1,2,2,2
810,0,0,3,3,0,0,0,0,3
811,0,0,3,3,0,0,0,1,1
812,0,0,3,3,0,0,0,2,2
813,0,0,3,3,0,0,1,0,3
814,0,0,3,3,0,0,1,1,1
815,0,0,3,3,0,0,1,2,2
816,0,0,3,3,0,0,2,0,1
817,0,0,3,3,0,0,2,1,1
818,0,0,3,3,0,0,2,2,2
819,0,0,3,3,0,1,0,0,1
820,0,0,3,3,0,1,0,1,1
821,0,0,3,3,0,1,0,2,2
822,0,0,3,3,0,1,1,0,1
823,0,0,3,3,0,1,1,1,1
824,0,0,3,3,0,1,1,2,2
825,0,0,3,3,0,1,2,0,1
826,0,0,3,3,0,1,2,1,1
827,0,0,3,3,0,1,2,2,2
828,0,0,3,3,1,0,0,0,1
829,0,0,3,3,1,0,0,1,1
830,0,0,3,3,1,0,0,2,2
831,0,0,3,3,1,0,1,0,1
832,0,0,3,3,1,0,1,1,1
833,0,0,3,3,1,0,1,2,2
834,0,0,3,3,1,0,2,0,1
835,0,0,3,3,1,0,2,1,1
836,0,0,3,3,1,0,2,2,2
837,0,0,3,3,1,1,0,0,1
838,0,0,3,3,1,1,0,1,1
839,0,0,3,3,1,1,0,2,2
840,0,0,3,3,1,1,1,0,1
841,0,0,3,3,1,1,1,1,1
842,0,0,3,3,1,1,1,2,2
843,0,0,3,3,1,1,2,0,1
844,0,0,3,3,1,1,2,1,1
845,0,0,3,3,1,1,2,2,2
846,0,0,3,3,2,0,0,0,1
847,0,0,3,3,2,0,0,1,1
848,0,0,3,3,2,0,0,2,2
849,0,0,3,3,2,0,1,0,1
850,0,0,3,3,2,0,1,1,1
851,0,0,3,3,2,0,1,2,2
852,0,0,3,3,2,0,2,0,1
853,0,0,3,3,2,0,2,1,1
854,0,0,3,3,2,0,2,2,2
855,0,0,3,3,2,1,0,0,1
856,0,0,3,3,2,1,0,1,1
857,0,0,3,3,2,1,0,2,2
858,0,0,3,3,2,1,1,0,1
859,0,0,3,3,2,1,1,1,1
860,0,0,3,3,2,1,1,2,2
861,0,0,3,3,2,1,2,0,1
862,0,0,3,3,2,1,2,1,1
863,0,0,3,3,2,1,2,2,2
864,0,1,0,0,0,0,0,0,3
865,0,1,0,0,0,0,0,1,1
866,0,1,0,0,0,0,0,2,2
867,0,1,0,0,0,0,1,0,3
868,0,1,0,0,0,0,1,1,1
869,0,1,0,0,0,0,1,2,2
870,0,1,0,0,0,0,2,0,1
871,0,1,0,0,0,0,2,1,1
872,0,1,0,0,0,0,2,2,2
873,0,1,0,0,0,1,0,0,3
874,0,1,0,0,0,1,0,1,1
875,0,1,0,0,0,1,0,2,2
876,0,1,0,0,0,1,1,0,3
877,0,1,0,0,0,1,1,1,1
878,0,1,0,0,0,1,1,2,2
879,0,1,0,0,0,1,2,0,1
880,0,1,0,0,0,1,2,1,1
881,0,1,0,0,0,1,2,2,2
882,0,1,0,0,1,0,0,0,3
883,0,1,0,0,1,0,0,1,1
884,0,1,0,0,1,0,0,2,2
885,0,1,0,0,1,0,1,0,3
886,0,1,0,0,1,0,1,1,1
887,0,1,0,0,1,0,1,2,2
888,0,1,0,0,1,0,2,0,1
889,0,1,0,0,1,0,2,1,1
890,0,1,0,0,1,0,2,2,2
891,0,1,0,0,1,1,0,0,3
892,0,1,0,0,1,1,0,1,1
893,0,1,0,0,1,1,0,2,2
894,0,1,0,0,1,1,1,0,3
895,0,1,0,0,1,1,1,1,1
896,0,1,0,0,1,1,1,2,2
897,0,1,0,0,1,1,2,0,1
898,0,1,0,0,1,1,2,1,1
899,0,1,0,0,1,1,2,2,2
900,0,1,0,0,2,0,0,0,3
901,0,1,0,0,2,0,0,1,1
902,0,1,0,0,2,0,0,2,2
903,0,1,0,0,2,0,1,0,3
904,0,1,0,0,2,0,1,1,1
905,0,1,0,0,2,0,1,2,2
906,0,1,0,0,2,0,2,0,1
907,0,1,0,0,2,0,2,1,1
908,0,1,0,0,2,0,2,2,2
909,0,1,0,0,2,1,0,0,3
910,0,1,0,0,2,1,0,1,1
911,0,1,0,0,2,1,0,2,2
912,0,1,0,0,2,1,1,0,3
913,0,1,0,0,2,1,1,1,1
914,0,1,0,0,2,1,1,2,2
915,0,1,0,0,2,1,2,0,1
916,0,1,0,0,2,1,2,1,1
917,0,1,0,0,2,1,2,2,2
918,0,1,0,1,0,0,0,0,3
919,0,1,0,1,0,0,0,1,1
920,0,1,0,1,0,0,0,2,2
921,0,1,0,1,0,0,1,0,3
922,0,1,0,1,0,0,1,1,1
923,0,1,0,1,0,0,1,2,2
924,0,1,0,1,0,0,2,0,1
925,0,1,0,1,0,0,2,1,1
926,0,1,0,1,0,0,2,2,2
927,0,1,0,1,0,1,0,0,3
928,0,1,0,1,0,1,0,1,1
929,0,1,0,1,0,1,0,2,2
930,0,1,0,1,0,1,1,0,3
931,0,1,0,1,0,1,1,1,1
932,0,1,0,1,0,1,1,2,2
933,0,1,0,1,0,1,2,0,1
934,0,1,0,1,0,1,2,1,1
935,0,1,0,1,0,1,2,2,2
936,0,1,0,1,1,0,0,0,3
937,0,1,0,1,1,0,0,1,1
938,0,1,0,1,1,0,0,2,2
939,0,1,0,1,1,0,1,0,3
940,0,1,0,1,1,0,1,1,1
941,0,1,0,1,1,0,1,2,2
942,0,1,0,1,1,0,2,0,1
943,0,1,0,1,1,0,2,1,1
944,0,1,0,1,1,0,2,2,2
945,0,1,0,1,1,1,0,0,3
946,0,1,0,1,1,1,0,1,1
947,0,1,0,1,1,1,0,2,2
948,0,1,0,1,1,1,1,0,3
949,0,1,0,1,1,1,1,1,1
950,0,1,0,1,1,1,1,2,2
951,0,1,0,1,1,1,2,0,1
952,0,1,0,1,1,1,2,1,1
953,0,1,0,1,1,1,2,2,2
954,0,1,0,1,2,0,0,0,1
955,0,1,0,1,2,0,0,1,1
956,0,1,0,1,2,0,0,2,2
957,0,1,0,1,2,0,1,0,1
958,0,1,0,1,2,0,1,1,1
959,0,1,0,1,2,0,1,2,2
960,0,1,0,1,2,0,2,0,1
961,0,1,0,1,2,0,2,1,1
962,0,1,0,1,2,0,2,2,2
963,0,1,0,1,2,1,0,0,1
964,0,1,0,1,2,1,0,1,1
965,0,1,0,1,2,1,0,2,2
966,0,1,0,1,2,1,1,0,1
967,0,1,0,1,2,1,1,1,1
968,0,1,0,1,2,1,1,2,2
969,0,1,0,1,2,1,2,0,1
970,0,1,0,1,2,1,2,1,1
971,0,1,0,1,2,1,2,2,2
972,0,1,0,2,0,0,0,0,3
973,0,1,0,2,0,0,0,1,1
974,0,1,0,2,0,0,0,2,2
975,0,1,0,2,0,0,1,0,3
976,0,1,0,2,0,0,1,1,1
977,0,1,0,2,0,0,1,2,2
978,0,1,0,2,0,0,2,0,1
979,0,1,0,2,0,0,2,1,1
980,0,1,0,2,0,0,2,2,2
981,0,1,0,2,0,1,0,0,1
982,0,1,0,2,0,1,0,1,1
983,0,1,0,2,0,1,0,2,2
984,0,1,0,2,0,1,1,0,1
985,0,1,0,2,0,1,1,1,1
986,0,1,0,2,0,1,1,2,2
987,0,1,0,2,0,1,2,0,1
988,0,1,0,2,0,1,2,1,1
989,0,1,0,2,0,1,2,2,2
990,0,1,0,2,1,0,0,0,1
991,0,1,0,2,1,0,0,1,1
992,0,1,0,2,1,0,0,2,2
993,0,1,0,2,1,0,1,0,1
994,0,1,0,2,1,0,1,1,1
995,0,1,0,2,1,0,1,2,2
996,0,1,0,2,1,0,2,0,1
997,0,1,0,2,1,0,2,1,1
998,0,1,0,2,1,0,2,2,2
999,0,1,0,2,1,1,0,0,1
1000,0,1,0,2,1,1,0,1,1
1001,0,1,0,2,1,1,0,2,2
1002,0,1,0,2,1,1,1,0,1
1003,0,1,0,2,1,1,1,1,1
1004,0,1,0,2,1,1,1,2,2
1005,0,1,0,2,1,1,2,0,1
1006,0,1,0,2,1,1,2,1,1
1007,0,1,0,2,1,1,2,2,2
1008,0,1,0,2,2,0,0,0,1
1009,0,1,0,2,2,0,0,1,1
1010,0,1,0,2,2,0,0,2,2
1011,0,1,0,2,2,0,1,0,1
1012,0,1,0,2,2,0,1,1,1
1013,0,1,0,2,2,0,1,2,2
1014,0,1,0,2,2,0,2,0,1
1015,0,1,0,2,2,0,2,1,1
1016,0,1,0,2,2,0,2,2,2
1017,0,1,0,2,2,1,0,0,1
1018,0,1,0,2,2,1,0,1,1
1019,0,1,0,2,2,1,0,2,2
1020,0,1,0,2,2,1,1,0,1
1021,0,1,0,2,2,1,1,1,1
1022,0,1,0,2,2,1,1,2,2
1023,0,1,0,2,2,1,2,0,1
1024,0,1,0,2,2,1,2,1,1
1025,0,1,0,2,2,1,2,2,2
1026,0,1,0,3,0,0,0,0,3
1027,0,1,0,3,0,0,0,1,1
1028,0,1,0,3,0,0,0,2,2
1029,0,1,0,3,0,0,1,0,3
1030,0,1,0,3,0,0,1,1,1
1031,0,1,0,3,0,0,1,2,2
1032,0,1,0,3,0,0,2,0,1
1033,0,1,0,3,0,0,2,1,1
1034,0,1,0,3,0,0,2,2,2
1035,0,1,0,3,0,1,0,0,1
1036,0,1,0,3,0,1,0,1,1
1037,0,1,0,3,0,1,0,2,2
1038,0,1,0,3,0,1,1,0,1
1039,0,1,0,3,0,1,1,1,1
1040,0,1,0,3,0,1,1,2,2
1041,0,1,0,3,0,1,2,0,1
1042,0,1,0,3,0,1,2,1,1
1043,0,1,0,3,0,1,2,2,2
1044,0,1,0,3,1,0,0,0,1
1045,0,1,0,3,1,0,0,1,1
1046,0,1,0,3,1,0,0,2,2
1047,0,1,0,3,1,0,1,0,1
1048,0,1,0,3,1,0,1,1,1
1049,0,1,0,3,1,0,1,2,2
1050,0,1,0,3,1,0,2,0,1
1051,0,1,0,3,1,0,2,1,1
1052,0,1,0,3,1,0,2,2,2
1053,0,1,0,3,1,1,0,0,1
1054,0,1,0,3,1,1,0,1,1
1055,0,1,0,3,1,1,0,2,2
1056,0,1,0,3,1,1,1,0,1
1057,0,1,0,3,1,1,1,1,1
1058,0,1,0,3,1,1,1,2,2
1059,0,1,0,3,1,1,2,0,1
1060,0,1,0,3,1,1,2,1,1
1061,0,1,0,3,1,1,2,2,2
1062,0,1,0,3,2,0,0,0,1
1063,0,1,0,3,2,0,0,1,1
1064,0,1,0,3,2,0,0,2,2
1065,0,1,0,3,2,0,1,0,1
1066,0,1,0,3,2,0,1,1,1
1067,0,1,0,3,2,0,1,2,2
1068,0,1,0,3,2,0,2,0,1
1069,0,1,0,3,2,0,2,1,1
1070,0,1,0,3,2,0,2,2,2
1071,0,1,0,3,2,1,0,0,1
1072,0,1,0,3,2,1,0,1,1
1073,0,1,0,3,2,1,0,2,2
1074,0,1,0,3,2,1,1,0,1
1075,0,1,0,3,2,1,1,1,1
1076,0,1,0,3,2,1,1,2,2
1077,0,1,0,3,2,1,2,0,1
1078,0,1,0,3,2,1,2,1,1
1079,0,1,0,3,2,1,2,2,2
1080,0,1,1,0,0,0,0,0,3
1081,0,1,1,0,0,0,0,1,1
1082,0,1,1,0,0,0,0,2,2
1083,0,1,1,0,0,0,1,0,3
1084,0,1,1,0,0,0,1,1,1
1085,0,1,1,0,0,0,1,2,2
1086,0,1,1,0,0,0,2,0,1
1087,0,1,1,0,0,0,2,1,1
1088,0,1,1,0,0,0,2,2,2
1089,0,1,1,0,0,1,0,0,3
1090,0,1,1,0,0,1,0,1,1
1091,0,1,1,0,0,1,0,2,2
1092,0,1,1,0,0,1,1,0,3
1093,0,1,1,0,0,1,1,1,1
1094,0,1,1,0,0,1,1,2,2
1095,0,1,1,0,0,1,2,0,1
1096,0,1,1,0,0,1,2,1,1
1097,0,1,1,0,0,1,2,2,2
1098,0,1,1,0,1,0,0,0,3
1099,0,1,1,0,1,0,0,1,1
1100,0,1,1,0,1,0,0,2,2
1101,0,1,1,0,1,0,1,0,3
1102,0,1,1,0,1,0,1,1,1
1103,0,1,1,0,1,0,1,2,2
1104,0,1,1,0,1,0,2,0,1
1105,0,1,1,0,1,0,2,1,1
1106,0,1,1,0,1,0,2,2,2
1107,0,1,1,0,1,1,0,0,3
1108,0,1,1,0,1,1,0,1,1
1109,0,1,1,0,1,1,0,2,2
1110,0,1,1,0,1,1,1,0,3
1111,0,1,1,0,1,1,1,1,1
1112,0,1,1,0,1,1,1,2,2
1113,0,1,1,0,1,1,2,0,1
1114,0,1,1,0,1,1,2,1,1
1115,0,1,1,0,1,1,2,2,2
1116,0,1,1,0,2,0,0,0,1
1117,0,1,1,0,2,0,0,1,1
1118,0,1,1,0,2,0,0,2,2
1119,0,1,1,0,2,0,1,0,1
1120,0,1,1,0,2,0,1,1,1
1121,0,1,1,0,2,0,1,2,2
1122,0,1,1,0,2,0,2,0,1
1123,0,1,1,0,2,0,2,1,1
1124,0,1,1,0,2,0,2,2,2
1125,0,1,1,0,2,1,0,0,1
1126,0,1,1,0,2,1,0,1,1
1127,0,1,1,0,2,1,0,2,2
1128,0,1,1,0,2,1,1,0,1
1129,0,1,1,0,2,1,1,1,1
1130,0,1,1,0,2,1,1,2,2
1131,0,1,1,0,2,1,2,0,1
1132,0,1,1,0,2,1,2,1,1
1133,0,1,1,0,2,1,2,2,2
1134,0,1,1,1,0,0,0,0,3
1135,0,1,1,1,0,0,0,1,1
1136,0,1,1,1,0,0,0,2,2
1137,0,1,1,1,0,0,1,0,3
1138,0,1,1,1,0,0,1,1,1
1139,0,1,1,1,0,0,1,2,2
1140,0,1,1,1,0,0,2,0,1
1141,0,1,1,1,0,0,2,1,1
1142,0,1,1,1,0,0,2,2,2
1143,0,1,1,1,0,1,0,0,3
1144,0,1,1,1,0,1,0,1,1
1145,0,1,1,1,0,1,0,2,2
1146,0,1,1,1,0,1,1,0,3
1147,0,1,1,1,0,1,1,1,1
1148,0,1,1,1,0,1,1,2,2
1149,0,1,1,1,0,1,2,0,1
1150,0,1,1,1,0,1,2,1,1
1151,0,1,1,1,0,1,2,2,2
1152,0,1,1,1,1,0,0,0,3
1153,0,1,1,1,1,0,0,1,1
1154,0,1,1,1,1,0,0,2,2
1155,0,1,1,1,1,0,1,0,3
1156,0,1,1,1,1,0,1,1,1
1157,0,1,1,1,1,0,1,2,2
1158,0,1,1,1,1,0,2,0,1
1159,0,1,1,1,1,0,2,1,1
1160,0,1,1,1,1,0,2,2,2
1161,0,1,1,1,1,1,0,0,3
1162,0,1,1,1,1,1,0,1,1
1163,0,1,1,1,1,1,0,2,2
1164,0,1,1,1,1,1,1,0,3
1165,0,1,1,1,1,1,1,1,1
1166,0,1,1,1,1,1,1,2,2
1167,0,1,1,1,1,1,2,0,1
1168,0,1,1,1,1,1,2,1,1
1169,0,1,1,1,1,1,2,2,2
1170,0,1,1,1,2,0,0,0,1
1171,0,1,1,1,2,0,0,1,1
1172,0,1,1,1,2,0,0,2,2
1173,0,1,1,1,2,0,1,0,1
1174,0,1,1,1,2,0,1,1,1
1175,0,1,1,1,2,0,1,2,2
1176,0,1,1,1,2,0,2,0,1
1177,0,1,1,1,2,0,2,1,1
1178,0,1,1,1,2,0,2,2,2
1179,0,1,1,1,2,1,0,0,1
1180,0,1,1,1,2,1,0,1,1
1181,0,1,1,1,2,1,0,2,2
1182,0,1,1,1,2,1,1,0,1
1183,0,1,1,1,2,1,1,1,1
1184,0,1,1,1,2,1,1,2,2
1185,0,1,1,1,2,1,2,0,1
1186,0,1,1,1,2,1,2,1,1
1187,0,1,1,1,2,1,2,2,2
1188,0,1,1,2,0,0,0,0,3
1189,0,1,1,2,0,0,0,1,1
1190,0,1,1,2,0,0,0,2,2
1191,0,1,1,2,0,0,1,0,3
1192,0,1,1,2,0,0,1,1,1
1193,0,1,1,2,0,0,1,2,2
1194,0,1,1,2,0,0,2,0,1
1195,0,1,1,2,0,0,2,1,1
1196,0,1,1,2,0,0,2,2,2
1197,0,1,1,2,0,1,0,0,1
1198,0,1,1,2,0,1,0,1,1
1199,0,1,1,2,0,1,0,2,2
1200,0,1,1,2,0,1,1,0,1
1201,0,1,1,2,0,1,1,1,1
1202,0,1,1,2,0,1,1,2,2
1203,0,1,1,2,0,1,2,0,1
1204,0,1,1,2,0,1,2,1,1
1205,0,1,1,2,0,1,2,2,2
1206,0,1,1,2,1,0,0,0,1
1207,0,1,1,2,1,0,0,1,1
1208,0,1,1,2,1,0,0,2,2
1209,0,1,1,2,1,0,1,0,1
1210,0,1,1,2,1,0,1,1,1
1211,0,1,1,2,1,0,1,2,2
1212,0,1,1,2,1,0,2,0,1
1213,0,1,1,2,1,0,2,1,1
1214,0,1,1,2,1,0,2,2,2
1215,0,1,1,2,1,1,0,0,1
1216,0,1,1,2,1,1,0,1,1
1217,0,1,1,2,1,1,0,2,2
1218,0,1,1,2,1,1,1,0,1
1219,0,1,1,2,1,1,1,1,1
1220,0,1,1,2,1,1,1,2,2
1221,0,1,1,2,1,1,2,0,1
1222,0,1,1,2,1,1,2,1,1
1223,0,1,1,2,1,1,2,2,2
1224,0,1,1,2,2,0,0,0,1
1225,0,1,1,2,2,0,0,1,1
1226,0,1,1,2,2,0,0,2,2
1227,0,1,1,2,2,0,1,0,1
1228,0,1,1,2,2,0,1,1,1
1229,0,1,1,2,2,0,1,2,2
1230,0,1,1,2,2,0,2,0,1
1231,0,1,1,2,2,0,2,1,1
1232,0,1,1,2,2,0,2,2,2
1233,0,1,1,2,2,1,0,0,1
1234,0,1,1,2,2,1,0,1,1
1235,0,1,1,2,2,1,0,2,2
1236,0,1,1,2,2,1,1,0,1
1237,0,1,1,2,2,1,1,1,1
1238,0,1,1,2,2,1,1,2,2
1239,0,1,1,2,2,1,2,0,1
1240,0,1,1,2,2,1,2,1,1
1241,0,1,1,2,2,1,2,2,2
1242,0,1,1,3,0,0,0,0,3
1243,0,1,1,3,0,0,0,1,1
1244,0,1,1,3,0,0,0,2,2
1245,0,1,1,3,0,0,1,0,3
1246,0,1,1,3,0,0,1,1,1
1247,0,1,1,3,0,0,1,2,2
1248,0,1,1,3,0,0,2,0,1
1249,0,1,1,3,0,0,2,1,1
1250,0,1,1,3,0,0,2,2,2
1251,0,1,1,3,0,1,0,0,1
1252,0,1,1,3,0,1,0,1,1
1253,0,1,1,3,0,1,0,2,2
1254,0,1,1,3,0,1,1,0,1
1255,0,1,1,3,0,1,1,1,1
1256,0,1,1,3,0,1,1,2,2
1257,0,1,1,3,0,1,2,0,1
1258,0,1,1,3,0,1,2,1,1
1259,0,1,1,3,0,1,2,2,2
1260,0,1,1,3,1,0,0,0,1
1261,0,1,1,3,1,0,0,1,1
1262,0,1,1,3,1,0,0,2,2
1263,0,1,1,3,1,0,1,0,1
1264,0,1,1,3,1,0,1,1,1
1265,0,1,1,3,1,0,1,2,2
1266,0,1,1,3,1,0,2,0,1
1267,0,1,1,3,1,0,2,1,1
1268,0,1,1,3,1,0,2,2,2
1269,0,1,1,3,1,1,0,0,1
1270,0,1,1,3,1,1,0,1,1
1271,0,1,1,3,1,1,0,2,2
1272,0,1,1,3,1,1,1,0,1
1273,0,1,1,3,1,1,1,1,1
1274,0,1,1,3,1,1,1,2,2
1275,0,1,1,3,1,1,2,0,1
1276,0,1,1,3,1,1,2,1,1
1277,0,1,1,3,1,1,2,2,2
1278,0,1,1,3,2,0,0,0,1
1279,0,1,1,3,2,0,0,1,1
1280,0,1,1,3,2,0,0,2,2
1281,0,1,1,3,2,0,1,0,1
1282,0,1,1,3,2,0,1,1,1
1283,0,1,1,3,2,0,1,2,2
1284,0,1,1,3,2,0,2,0,1
1285,0,1,1,3,2,0,2,1,1
1286,0,1,1,3,2,0,2,2,2
1287,0,1,1,3,2,1,0,0,1
1288,0,1,1,3,2,1,0,1,1
1289,0,1,1,3,2,1,0,2,2
1290,0,1,1,3,2,1,1,0,1
1291,0,1,1,3,2,1,1,1,1
1292,0,1,1,3,2,1,1,2,2
1293,0,1,1,3,2,1,2,0,1
1294,0,1,1,3,2,1,2,1,1
1295,0,1,1,3,2,1,2,2,2
1296,0,1,2,0,0,0,0,0,3
1297,0,1,2,0,0,0,0,1,1
1298,0,1,2,0,0,0,0,2,2
1299,0,1,2,0,0,0,1,0,3
1300,0,1,2,0,0,0,1,1,1
1301,0,1,2,0,0,0,1,2,2
1302,0,1,2,0,0,0,2,0,1
1303,0,1,2,0,0,0,2,1,1
1304,0,1,2,0,0,0,2,2,2
1305,0,1,2,0,0,1,0,0,3
1306,0,1,2,0,0,1,0,1,1
1307,0,1,2,0,0,1,0,2,2
1308,0,1,2,0,0,1,1,0,3
1309,0,1,2,0,0,1,1,1,1
1310,0,1,2,0,0,1,1,2,2
1311,0,1,2,0,0,1,2,0,1
1312,0,1,2,0,0,1,2,1,1
1313,0,1,2,0,0,1,2,2,2
1314,0,1,2,0,1,0,0,0,3
1315,0,1,2,0,1,0,0,1,1
1316,0,1,2,0,1,0,0,2,2
1317,0,1,2,0,1,0,1,0,3
1318,0,1,2,0,1,0,1,1,1
1319,0,1,2,0,1,0,1,2,2
1320,0,1,2,0,1,0,2,0,1
1321,0,1,2,0,1,0,2,1,1
1322,0,1,2,0,1,0,2,2,2
1323,0,1,2,0,1,1,0,0,3
1324,0,1,2,0,1,1,0,1,1
1325,0,1,2,0,1,1,0,2,2
1326,0,1,2,0,1,1,1,0,3
1327,0,1,2,0,1,1,1,1,1
1328,0,1,2,0,1,1,1,2,2
1329,0,1,2,0,1,1,2,0,1
1330,0,1,2,0,1,1,2,1,1
1331,0,1,2,0,1,1,2,2,2
1332,0,1,2,0,2,0,0,0,1
1333,0,1,2,0,2,0,0,1,1
1334,0,1,2,0,2,0,0,2,2
1335,0,1,2,0,2,0,1,0,1
1336,0,1,2,0,2,0,1,1,1
1337,0,1,2,0,2,0,1,2,2
1338,0,1,2,0,2,0,2,0,1
1339,0,1,2,0,2,0,2,1,1
1340,0,1,2,0,2,0,2,2,2
1341,0,1,2,0,2,1,0,0,1
1342,0,1,2,0,2,1,0,1,1
1343,0,1,2,0,2,1,0,2,2
1344,0,1,2,0,2,1,1,0,1
1345,0,1,2,0,2,1,1,1,1
1346,0,1,2,0,2,1,1,2,2
1347,0,1,2,0,2,1,2,0,1
1348,0,1,2,0,2,1,2,1,1
1349,0,1,2,0,2,1,2,2,2
1350,0,1,2,1,0,0,0,0,3
1351,0,1,2,1,0,0,0,1,1
1352,0,1,2,1,0,0,0,2,2
1353,0,1,2,1,0,0,1,0,3
1354,0,1,2,1,0,0,1,1,1
1355,0,1,2,1,0,0,1,2,2
1356,0,1,2,1,0,0,2,0,1
1357,0,1,2,1,0,0,2,1,1
1358,0,1,2,1,0,0,2,2,2
1359,0,1,2,1,0,1,0,0,1
1360,0,1,2,1,0,1,0,1,1
1361,0,1,2,1,0,1,0,2,2
1362,0,1,2,1,0,1,1,0,1
1363,0,1,2,1,0,1,1,1,1
1364,0,1,2,1,0,1,1,2,2
1365,0,1,2,1,0,1,2,0,1
1366,0,1,2,1,0,1,2,1,1
1367,0,1,2,1,0,1,2,2,2
1368,0,1,2,1,1,0,0,0,1
1369,0,1,2,1,1,0,0,1,1
1370,0,1,2,1,1,0,0,2,2
1371,0,1,2,1,1,0,1,0,1
1372,0,1,2,1,1,0,1,1,1
1373,0,1,2,1,1,0,1,2,2
1374,0,1,2,1,1,0,2,0,1
1375,0,1,2,1,1,0,2,1,1
