age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,1,298227,5,10,0,5,0,0,0,0,0,35,0,0
44,1,290521,1,9,6,1,4,1,1,0,0,40,0,0
51,1,56915,1,9,1,6,1,3,0,0,0,40,0,0
20,1,146538,1,9,1,9,1,0,0,0,0,40,0,0
17,0,258872,2,7,0,11,3,0,1,0,0,5,0,0
19,1,206399,1,9,0,9,3,1,1,0,0,40,0,0
45,3,197332,5,10,1,6,1,0,0,0,0,55,0,1
60,1,245062,1,9,1,6,1,0,0,0,0,40,0,1
42,1,197583,6,12,1,1,1,1,0,0,0,40,4,1
44,2,234885,1,9,1,5,2,0,1,0,0,40,0,1
40,1,72887,7,11,1,9,1,2,0,0,0,40,0,1
30,1,180374,1,9,1,1,2,0,1,0,0,40,0,0
38,1,351299,5,10,1,7,1,1,0,0,0,50,0,0
23,1,54012,1,9,1,7,1,0,0,0,0,60,0,0
32,0,115745,5,10,1,11,1,0,0,0,0,40,0,0
44,1,116632,6,12,0,8,3,0,0,0,0,40,0,0
54,5,288825,1,9,1,7,1,1,0,0,0,40,0,0
32,1,132601,0,13,1,3,1,0,0,0,0,50,0,0
50,1,193374,13,2,3,6,4,0,0,0,0,40,0,0
24,1,170070,0,13,0,10,0,0,1,0,0,20,0,0
37,1,126708,1,9,1,0,2,0,1,0,0,60,0,0
52,1,35598,1,9,2,7,4,0,0,0,0,40,0,0
38,1,33983,5,10,1,7,1,0,0,0,0,40,0,0
49,1,192776,3,14,1,1,1,0,0,0,1977,45,0,1
30,1,118551,0,13,1,10,2,0,1,0,0,16,0,1
60,1,201965,5,10,0,3,4,0,0,0,0,40,0,1
22,0,139883,5,10,0,11,3,0,0,0,0,40,0,0
35,1,285020,1,9,0,6,0,0,0,0,0,40,0,0
30,1,303990,1,9,0,7,0,0,0,0,0,60,0,0
67,1,49401,7,11,2,4,0,0,1,0,0,24,0,0
46,1,279196,0,13,0,6,0,0,1,0,0,40,0,0
17,1,211870,4,5,0,4,0,0,0,0,0,6,0,0
22,1,281432,5,10,0,2,3,0,0,0,0,30,0,0
27,1,161155,12,6,0,4,0,0,0,0,0,40,0,0
23,1,197904,1,9,0,4,4,0,1,0,0,35,0,0
33,1,111746,6,12,1,6,1,0,0,0,0,45,23,0
43,2,170721,5,10,1,6,1,0,0,0,0,20,0,0
28,6,70100,0,13,0,3,0,0,0,0,0,20,0,0
41,1,193626,1,9,3,6,4,0,1,0,0,40,0,0
52,0,271749,15,8,0,11,5,1,0,594,0,40,0,0
25,1,189775,5,10,3,0,3,1,1,0,0,20,0,0
63,0,401531,13,2,1,11,1,0,0,0,0,35,0,0
59,5,286967,1,9,1,7,1,0,0,0,0,45,0,0
45,5,164427,0,13,2,3,4,0,1,0,0,40,0,0
38,1,91039,0,13,1,5,1,0,0,15024,0,60,0,1
40,1,347934,1,9,0,4,0,0,1,0,0,35,0,0
46,4,371373,1,9,2,0,0,0,0,0,0,40,0,0
35,1,32220,6,12,0,1,0,0,1,0,0,60,0,0
34,1,187251,1,9,2,3,4,0,1,0,0,25,0,0
33,1,178107,0,13,0,6,3,0,0,0,0,20,0,0
41,1,343121,1,9,2,0,4,0,1,0,0,36,0,0
20,1,262749,5,10,0,9,3,0,0,0,0,40,0,0
23,1,403107,11,3,0,4,3,0,0,0,0,40,25,0
26,1,64293,5,10,0,3,0,0,1,0,0,35,0,0
72,0,303588,1,9,1,11,1,0,0,0,0,20,0,0
23,5,324960,1,9,0,8,0,0,0,0,0,40,15,0
62,5,114060,1,9,1,7,1,0,0,0,0,40,0,0
52,1,48925,5,10,1,0,1,0,0,0,0,40,0,0
58,1,180980,5,10,2,4,4,0,1,0,0,42,26,0
25,1,181054,0,13,0,5,0,0,1,0,0,40,0,0
24,1,388093,0,13,0,1,0,1,0,0,0,40,0,0
19,1,249609,5,10,0,12,3,0,0,0,0,8,0,0
43,1,112131,5,10,1,1,1,0,0,0,0,40,0,0
47,5,543162,1,9,4,0,4,1,1,0,0,40,0,0
39,1,91996,1,9,2,4,4,0,1,0,0,40,0,0
49,1,141944,7,11,3,2,4,0,0,0,1380,42,0,0
53,0,251804,11,3,6,11,4,1,1,0,0,30,0,0
32,1,37070,7,11,0,6,0,0,0,0,0,45,0,0
34,1,337587,5,10,1,3,1,0,0,0,0,50,0,1
28,1,189346,1,9,2,6,0,0,0,0,0,45,0,0
57,0,222216,7,11,6,11,4,0,1,0,0,38,0,0
25,1,267044,5,10,0,0,0,3,1,0,0,20,0,0
20,0,214635,5,10,0,11,3,0,0,0,0,24,0,0
21,0,204226,5,10,0,11,4,0,1,0,0,35,0,0
34,1,108116,0,13,1,3,1,0,0,0,0,50,0,1
38,3,99146,0,13,1,1,1,0,0,15024,0,80,0,1
50,1,196232,1,9,1,1,1,0,0,7688,0,50,0,1
24,5,248344,5,10,2,2,0,1,0,0,0,50,0,0
37,5,186035,5,10,1,10,1,0,0,0,0,45,0,1
44,1,177905,5,10,2,9,4,0,0,0,0,58,0,1
28,1,85812,5,10,1,5,2,0,1,0,0,40,0,0
42,1,221172,0,13,1,1,1,0,0,0,0,40,0,1
74,1,99183,5,10,2,0,0,0,1,0,0,9,0,0
38,2,190387,1,9,1,6,1,0,0,0,0,50,0,0
44,2,202692,3,14,1,3,1,0,0,0,0,40,0,0
44,1,109339,2,7,2,9,4,4,1,0,0,46,7,0
26,1,108658,1,9,0,9,0,0,0,0,0,40,0,0
36,1,197202,1,9,1,4,1,1,0,0,0,40,0,0
41,1,101739,6,12,1,1,2,0,1,0,0,50,0,1
67,1,231559,10,15,1,3,1,0,0,20051,0,48,0,1
39,5,207853,15,8,1,10,1,0,0,0,0,50,0,0
57,1,190942,13,2,6,14,0,1,1,0,0,30,0,0
29,1,102345,7,11,4,6,0,0,0,0,0,40,0,0
31,3,41493,0,13,0,8,0,0,1,0,0,45,0,0
34,0,190027,1,9,0,11,4,1,1,0,0,40,0,0
44,1,210525,5,10,1,7,1,0,0,0,0,40,0,0
29,1,133937,9,16,0,3,3,0,0,0,0,40,0,0
30,1,237903,5,10,0,2,4,0,1,0,0,40,0,0
27,1,163862,1,9,0,7,0,0,0,0,0,40,0,0
27,1,201872,5,10,1,5,1,0,0,0,0,50,0,0
32,1,84179,1,9,0,2,0,0,1,0,0,45,0,0
58,1,51662,12,6,1,4,2,0,1,0,0,8,0,0
35,5,233327,5,10,1,12,1,0,0,0,0,40,0,0
21,1,259510,1,9,0,2,3,0,0,0,0,36,0,0
28,1,184831,5,10,0,6,4,0,0,0,0,40,0,0
46,2,245724,5,10,2,1,0,0,0,0,0,50,0,0
36,2,27053,1,9,4,4,4,0,1,0,0,40,0,0
72,1,205343,2,7,6,0,4,0,1,0,0,40,0,0
35,1,229328,1,9,1,9,2,1,1,0,0,40,0,0
33,4,319560,7,11,2,6,4,1,1,0,0,40,0,1
69,1,136218,2,7,0,9,0,0,1,0,0,40,0,0
35,1,54576,1,9,1,9,1,0,0,0,0,40,0,0
31,1,323069,1,9,4,0,4,0,1,0,0,20,4,0
34,1,148291,1,9,1,10,2,0,1,0,0,32,0,0
30,1,152453,2,7,1,4,1,0,0,0,0,40,5,0
28,1,114053,0,13,0,7,0,0,0,0,0,55,0,0
54,1,212960,0,13,1,5,1,0,0,0,0,35,0,1
47,1,264052,5,10,1,3,1,0,0,0,0,50,0,1
24,1,82804,1,9,0,2,4,1,1,0,0,40,0,0
52,2,334273,0,13,1,3,1,0,0,0,0,60,0,1
20,1,27337,1,9,0,2,3,3,0,0,0,48,0,0
43,3,188436,3,14,1,1,1,0,0,5013,0,45,0,0
45,1,433665,8,4,4,4,4,0,1,0,0,40,5,0
29,2,110663,1,9,4,6,0,0,0,0,0,35,0,0
47,1,87490,3,14,2,1,4,0,0,0,0,42,0,0
24,1,354351,1,9,0,6,3,0,0,0,0,40,0,0
51,1,95469,1,9,1,3,1,0,0,0,0,40,0,0
17,1,242718,2,7,0,5,3,0,0,0,0,12,0,0
37,1,22463,7,11,1,6,1,0,0,0,1977,40,0,1
27,1,158156,9,16,0,3,0,0,1,0,0,70,0,0
29,1,350162,0,13,1,1,2,0,0,0,0,40,0,1
18,0,165532,15,8,0,11,3,0,0,0,0,25,0,0
36,2,28738,6,12,2,5,4,0,1,0,0,35,0,0
58,5,283635,0,13,0,3,0,0,1,0,0,40,0,0
26,2,86646,5,10,1,6,1,0,0,0,0,45,0,0
65,0,195733,5,10,1,11,1,0,0,0,0,30,0,1
57,1,69884,1,9,1,5,1,0,0,0,0,40,0,1
59,1,199713,1,9,1,6,1,0,0,0,0,40,0,0
27,1,181659,1,9,1,9,1,0,0,0,0,40,0,0
31,2,340939,0,13,0,10,0,0,0,0,0,40,0,0
21,1,197747,5,10,0,5,3,0,1,0,0,24,0,0
29,1,34292,5,10,0,0,0,0,0,0,0,60,0,0
18,1,156764,2,7,0,4,3,0,0,0,0,40,0,0
52,1,25826,12,6,1,6,1,0,0,0,1887,47,0,1
57,3,103948,0,13,2,3,0,0,0,0,0,80,0,0
42,0,137390,1,9,1,11,1,0,0,0,0,40,0,0
55,0,105138,1,9,1,11,2,2,1,0,0,40,0,0
60,1,39352,8,4,0,7,0,0,0,0,0,48,0,1
31,1,168387,0,13,1,3,1,0,0,7688,0,40,10,1
23,1,117789,0,13,0,0,3,0,1,0,0,40,0,0
27,1,267147,1,9,0,5,3,0,0,0,0,40,0,0
23,0,99399,5,10,0,11,4,3,1,0,0,25,0,0
42,2,214242,10,15,1,3,1,0,0,0,1902,50,0,1
25,1,200408,5,10,0,10,0,0,0,2174,0,40,0,0
49,1,136455,0,13,0,3,0,0,1,0,0,45,0,0
32,1,239824,0,13,0,10,0,0,0,0,0,40,0,0
19,1,217039,5,10,0,0,3,0,0,0,0,28,0,0
60,1,51290,8,4,2,4,0,0,1,0,0,40,0,0
42,5,175674,4,5,1,4,1,0,0,0,0,40,0,0
35,2,194404,6,12,0,8,0,0,0,0,0,40,0,0
48,1,45612,1,9,0,0,4,1,1,0,0,37,0,0
51,1,410114,3,14,1,6,1,0,0,0,0,40,0,1
29,1,182521,1,9,0,6,0,3,0,0,0,40,0,0
36,5,339772,1,9,4,1,0,1,0,0,0,40,0,0
17,1,169658,12,6,0,4,3,0,1,0,0,21,0,0
52,1,200853,3,14,2,3,0,0,1,6849,0,60,0,0
24,1,247564,1,9,0,6,0,0,0,0,0,40,0,0
24,1,249909,1,9,1,2,1,0,0,0,0,50,0,0
26,5,208122,0,13,0,3,3,0,0,1055,0,40,0,0
27,1,109881,0,13,0,4,3,0,1,0,0,20,0,0
39,1,207824,1,9,0,2,3,0,0,0,0,60,0,0
30,1,369027,1,9,1,7,1,1,0,0,0,45,0,0
50,2,114117,1,9,1,1,1,0,0,0,0,32,0,0
52,3,51048,0,13,1,5,1,0,0,0,0,55,0,0
46,1,102388,10,15,1,3,1,0,0,15024,0,45,0,1
23,1,190483,0,13,0,5,3,0,1,0,0,20,0,0
45,1,462440,2,7,6,4,0,1,1,0,0,20,0,0
65,1,109351,4,5,6,14,4,1,1,0,0,24,0,0
29,1,34383,7,11,1,7,1,0,0,0,0,55,0,0
47,1,241832,4,5,3,2,4,0,0,0,0,40,25,0
30,1,124187,1,9,0,8,3,1,0,0,0,60,0,0
34,1,153614,1,9,1,5,1,0,0,0,0,45,0,1
38,2,267556,1,9,1,5,1,0,0,0,0,64,0,0
33,1,205469,5,10,1,1,1,0,0,0,0,40,0,1
49,1,268090,0,13,1,5,1,0,0,0,0,26,0,1
47,2,165039,5,10,0,4,4,1,1,0,0,40,0,0
49,5,120451,12,6,4,4,4,1,1,0,0,40,0,0
43,1,154374,5,10,1,6,1,0,0,15024,0,60,0,1
30,1,103649,0,13,1,0,2,1,1,0,0,40,0,1
58,2,35723,1,9,1,6,1,0,0,0,0,60,0,0
19,1,262601,1,9,0,4,3,0,1,0,0,14,0,0
21,1,226181,0,13,0,2,0,0,0,0,0,40,0,0
33,1,175697,0,13,1,1,1,0,0,15024,0,60,0,1
47,3,248145,11,3,1,7,1,0,0,0,0,50,1,0
52,2,289436,9,16,1,3,1,0,0,0,0,60,0,1
26,1,75654,1,9,2,6,0,0,0,0,0,55,0,0
60,1,199378,1,9,1,6,1,0,0,0,0,40,0,0
21,1,160968,5,10,0,2,3,0,0,0,0,40,0,0
36,1,188563,5,10,1,5,1,0,0,5178,0,50,0,1
31,1,55849,5,10,1,6,1,0,0,0,0,45,0,0
50,3,195322,9,16,4,3,0,0,0,0,0,40,0,1
31,5,402089,1,9,2,0,4,0,1,0,0,40,0,0
71,1,78277,1,9,1,6,1,0,0,0,0,15,0,0
58,0,158611,1,9,1,11,1,0,0,0,0,50,0,0
30,6,169496,0,13,1,10,1,0,0,0,0,40,0,1
20,1,130959,5,10,0,4,3,0,0,0,0,20,0,0
24,1,556660,1,9,0,1,5,0,0,4101,0,50,0,0
35,1,292472,9,16,1,3,1,2,0,0,0,40,21,1
38,6,143774,5,10,4,1,0,0,1,0,0,45,0,0
27,1,288341,1,9,0,9,3,0,1,0,0,32,0,0
29,6,71592,5,10,0,0,4,2,1,0,0,40,13,0
70,0,167358,4,5,6,11,4,0,1,1111,0,15,0,0
34,1,106742,1,9,1,6,1,0,0,0,0,45,0,0
44,1,219288,8,4,1,6,1,0,0,0,0,35,0,0
43,1,174524,1,9,1,9,1,0,0,0,0,40,0,1
44,2,335183,15,8,1,2,1,1,0,0,0,40,0,1
35,1,261293,3,14,0,5,0,0,0,0,0,60,0,0
27,1,111900,5,10,0,3,0,0,0,0,0,40,0,0
43,5,194360,3,14,0,3,0,0,0,0,0,38,0,0
20,1,81145,5,10,0,5,0,0,1,0,0,25,0,0
42,1,341204,6,12,2,3,4,0,1,8614,0,40,0,1
27,6,249362,5,10,1,7,1,0,0,3411,0,40,0,0
42,1,247019,1,9,1,6,1,1,0,0,0,40,0,1
20,0,114746,2,7,3,11,3,2,1,0,1762,40,6,0
24,1,172146,4,5,0,9,0,0,0,0,1721,40,0,0
48,4,110457,5,10,2,1,0,0,0,0,0,40,0,0
17,0,80077,2,7,0,11,3,0,1,0,0,20,0,0
17,2,368700,2,7,0,8,3,0,0,0,0,10,0,0
33,1,182556,0,13,1,1,1,0,0,0,0,40,0,1
50,3,219420,1,9,1,5,1,0,0,0,0,50,0,1
22,1,240817,1,9,0,5,3,0,1,2597,0,40,0,0
17,1,102726,15,8,0,4,3,0,0,0,0,16,0,0
32,1,226267,5,10,1,0,1,0,0,0,0,40,5,0
31,1,125457,1,9,0,6,0,0,0,0,0,45,0,0
58,2,204021,1,9,6,1,0,0,0,0,0,50,0,0
29,5,92262,1,9,0,12,3,0,0,0,0,48,0,0
37,1,161141,7,11,1,6,1,0,0,0,0,40,23,1
34,2,190290,1,9,1,6,1,0,0,0,0,40,0,1
23,5,430828,5,10,4,1,4,1,0,0,0,40,0,0
18,6,59342,2,7,0,0,3,0,1,0,0,5,0,0
34,1,136721,1,9,2,1,0,0,1,0,0,40,0,0
66,0,149422,8,4,0,11,0,0,0,0,0,4,0,0
45,5,86644,0,13,1,3,2,0,1,0,0,55,0,0
41,1,195124,3,14,0,1,0,0,0,0,0,35,24,0
26,1,167350,1,9,0,4,5,0,0,0,0,30,0,0
54,5,113000,5,10,1,8,1,0,0,0,0,40,0,0
24,1,140027,5,10,0,9,3,1,1,0,0,45,0,0
42,1,262425,5,10,1,3,1,0,0,0,0,50,0,0
20,1,316702,5,10,0,3,3,0,0,0,0,20,0,0
23,6,335453,0,13,0,10,0,0,1,0,0,20,0,0
25,0,202480,6,12,0,11,5,0,0,0,0,45,0,0
35,1,203628,3,14,0,3,0,0,0,0,0,60,0,1
31,1,118710,3,14,1,10,1,0,0,0,1902,40,0,1
30,1,189620,0,13,0,3,3,0,1,0,0,40,15,0
19,1,475028,1,9,0,5,3,0,1,0,0,20,0,0
36,5,110866,0,13,0,3,0,0,0,0,0,50,0,0
31,1,243605,0,13,6,5,4,0,1,0,1380,40,1,0
21,1,163870,5,10,0,2,3,0,0,0,0,30,0,0
31,2,80145,5,10,1,6,1,0,0,0,0,40,0,0
46,1,295566,9,16,2,3,4,0,1,25236,0,65,0,1
44,1,63042,0,13,2,1,3,0,1,0,0,50,0,1
40,1,229148,15,8,1,4,1,1,0,0,0,40,2,0
45,1,242552,5,10,0,5,0,1,0,0,0,40,0,0
60,1,177665,1,9,1,6,1,0,0,0,0,35,0,0
18,1,208103,2,7,0,4,5,0,0,0,0,25,0,0
28,1,296450,0,13,1,3,1,0,0,0,0,40,0,0
36,1,70282,5,10,2,0,4,1,1,0,0,40,0,0
36,1,271767,0,13,4,3,0,0,0,0,0,40,4,0
40,1,144995,7,11,1,10,1,0,0,4386,0,40,0,0
36,5,382635,0,13,2,0,4,0,1,0,0,35,8,0
31,1,295697,1,9,4,4,4,1,1,0,0,40,0,0
33,1,194141,1,9,1,9,1,0,0,0,0,40,0,0
19,6,378418,1,9,0,10,3,0,1,0,0,40,0,0
22,1,214399,5,10,0,5,3,0,1,0,0,15,0,0
34,1,217460,0,13,1,1,1,0,0,0,0,45,0,1
33,1,182556,1,9,0,4,0,0,0,0,0,40,0,0
41,1,125831,1,9,1,6,1,0,0,0,2051,60,0,0
29,1,271328,0,13,0,3,0,0,0,4650,0,40,0,0
50,5,50459,1,9,1,1,1,0,0,0,0,42,0,1
42,1,162140,0,13,1,1,1,0,0,7298,0,45,0,1
43,1,177937,0,13,0,3,0,0,0,0,0,40,4,1
44,1,111502,1,9,1,5,2,0,1,0,0,40,0,0
20,1,299047,5,10,0,4,0,0,1,0,0,20,0,0
31,1,223212,1,9,1,4,1,0,0,0,0,40,5,0
65,2,118474,2,7,1,1,1,0,0,9386,0,59,4,1
23,1,352139,5,10,0,4,0,0,1,0,0,24,0,0
55,1,173093,5,10,2,0,0,2,1,0,0,40,0,0
26,1,181655,7,11,1,0,1,0,0,0,2377,45,0,0
25,1,332702,7,11,0,4,3,0,1,0,0,15,0,0
45,0,51164,5,10,1,11,2,1,1,0,0,40,0,0
35,1,234901,5,10,1,6,1,0,0,2407,0,40,0,0
36,1,131414,5,10,0,5,0,1,1,0,0,36,0,0
43,6,260960,0,13,1,3,1,0,0,0,0,50,0,0
56,1,156052,1,9,6,4,4,1,1,594,0,20,0,0
42,1,279914,0,13,1,10,1,0,0,0,0,40,0,1
19,1,192453,5,10,0,4,5,0,1,0,0,25,0,0
55,2,200939,1,9,1,7,1,0,0,0,0,72,0,0
42,1,151408,3,14,0,1,0,0,1,14084,0,50,0,1
26,1,112847,7,11,0,10,3,0,0,0,0,40,0,0
17,1,316929,15,8,0,2,3,0,0,0,0,20,0,0
42,5,126319,0,13,1,3,2,0,1,0,0,40,0,1
55,1,197422,1,9,1,7,1,0,0,7688,0,40,0,1
32,1,267736,5,10,0,0,3,1,1,0,0,40,0,0
29,1,267034,2,7,0,6,3,1,0,0,0,40,22,0
46,6,193047,0,13,1,3,1,0,0,0,0,37,0,0
29,6,356089,0,13,1,1,1,0,0,7688,0,40,0,1
22,1,223515,0,13,0,3,4,0,0,0,0,20,0,0
58,2,87510,12,6,1,6,1,0,0,0,0,40,0,0
23,1,145111,1,9,0,7,4,0,0,0,0,50,0,0
39,1,48093,1,9,0,2,0,0,0,0,0,40,0,0
27,1,31757,7,11,0,6,3,0,0,0,0,38,0,0
54,1,285854,1,9,1,7,1,0,0,0,0,40,0,1
33,5,120064,0,13,0,3,0,0,1,0,0,45,0,0
46,4,167381,1,9,1,0,2,0,1,0,0,40,0,1
37,1,103408,1,9,0,8,0,1,0,0,0,40,0,0
36,1,101460,1,9,0,4,0,0,1,0,0,18,0,0
59,5,420537,1,9,1,0,2,0,1,0,0,38,0,1
34,5,119411,1,9,2,12,4,0,0,0,0,40,23,0
53,3,128272,9,16,1,1,1,0,0,0,0,70,0,1
51,1,386773,0,13,0,5,0,0,0,0,0,55,0,1
32,1,283268,12,6,4,4,4,0,1,0,0,42,0,0
31,6,301526,5,10,3,4,5,0,0,0,0,40,0,0
22,1,151790,5,10,1,5,2,0,1,0,0,30,11,0
47,2,106252,0,13,2,5,0,0,1,0,0,50,0,0
32,1,188557,1,9,0,9,0,0,0,0,0,40,0,0
26,1,171114,5,10,0,8,0,0,1,0,0,38,0,0
37,1,327323,11,3,4,8,0,0,0,0,0,32,27,0
31,1,244147,1,9,2,6,4,0,0,0,0,55,0,0
37,1,280282,7,11,1,10,2,0,1,0,0,24,0,1
55,1,116442,1,9,0,5,0,0,0,0,0,38,0,0
23,5,282579,7,11,2,10,0,0,0,0,0,56,0,0
36,1,51838,5,10,2,0,4,0,1,0,0,40,0,0
34,1,73585,3,14,1,3,1,0,0,0,0,40,4,0
43,1,226902,0,13,1,5,1,0,0,0,0,50,0,1
54,1,279129,5,10,0,10,0,0,0,0,0,40,0,0
43,6,146908,5,10,1,6,1,0,0,0,0,40,4,0
28,1,196690,7,11,0,9,0,0,1,0,1669,42,0,0
40,1,130760,7,11,1,1,1,0,0,0,0,50,0,1
41,2,49572,5,10,1,1,1,0,0,0,0,60,0,0
40,1,237601,0,13,0,5,0,4,1,0,0,55,0,1
42,1,169628,5,10,2,0,0,1,1,0,0,38,0,0
61,2,36671,1,9,1,8,1,0,0,0,2352,50,0,0
18,1,231193,15,8,0,9,3,0,0,0,0,30,0,0
59,0,192130,1,9,1,11,1,0,0,0,0,16,0,0
21,0,149704,1,9,0,11,0,0,1,1055,0,40,0,0
48,1,102102,7,11,1,10,1,0,0,0,0,50,0,1
41,3,32185,0,13,1,10,1,0,0,0,0,40,0,0
18,0,196061,5,10,0,11,3,0,0,0,0,33,0,0
23,1,211046,1,9,0,5,0,0,1,2463,0,40,0,0
60,1,31577,1,9,1,7,1,0,0,0,0,60,0,1
22,1,162343,5,10,0,4,5,1,0,0,0,20,0,0
61,1,128831,1,9,1,9,1,0,0,0,0,40,0,0
25,1,316688,1,9,0,9,0,1,0,0,0,40,0,0
46,1,90758,3,14,0,10,0,0,0,0,0,35,0,1
43,1,274363,0,13,1,1,1,0,0,0,1902,40,9,1
43,1,154538,6,12,2,6,0,0,0,0,0,40,0,0
24,1,106085,1,9,0,4,3,1,0,0,1721,30,0,0
68,2,315859,2,7,0,8,4,0,0,0,0,20,0,0
31,1,51471,1,9,2,0,4,0,1,0,0,38,0,0
17,1,193830,2,7,0,5,3,0,1,0,0,20,0,0
32,1,231043,1,9,1,6,1,0,0,5178,0,48,0,1
50,0,23780,3,14,3,11,5,0,0,0,0,40,0,0
33,1,169879,0,13,1,3,1,0,0,3103,0,47,0,1
64,1,270333,0,13,1,3,1,0,0,0,0,40,0,1
20,1,138768,1,9,0,7,3,0,0,0,0,30,0,0
30,1,191571,1,9,4,4,3,0,1,0,0,36,0,0
22,0,219941,5,10,0,11,3,1,0,0,0,40,0,0
43,1,94113,5,10,2,1,0,0,0,0,0,45,0,0
22,1,137510,5,10,0,0,3,0,0,0,0,40,0,0
17,1,32607,12,6,0,8,3,0,0,0,0,20,0,0
47,2,93208,1,9,1,4,2,0,1,0,0,75,14,0
41,1,254440,7,11,0,3,0,0,1,0,0,60,0,0
56,1,186556,5,10,1,6,1,0,0,0,0,50,0,1
64,1,169871,1,9,1,7,1,0,0,0,0,45,0,0
47,1,191277,1,9,1,7,1,0,0,0,0,50,0,1
48,1,167159,7,11,0,0,4,0,0,0,0,40,0,0
31,1,171871,3,14,0,3,0,0,1,0,0,46,0,0
29,1,154411,7,11,0,10,3,0,0,0,0,40,0,0
30,1,129227,1,9,6,0,0,0,1,0,0,40,0,0
32,1,110331,1,9,1,1,1,0,0,0,1672,60,0,0
57,1,34269,1,9,6,7,4,0,0,0,653,42,0,1
62,1,174355,1,9,6,4,0,0,1,0,0,40,0,0
39,1,680390,1,9,4,9,4,0,1,0,0,24,0,0
43,1,233130,5,10,0,0,0,0,0,0,0,25,0,0
24,3,165474,0,13,0,5,3,0,0,0,0,40,0,0
42,0,257780,2,7,1,11,1,0,0,0,0,15,0,0
53,1,194259,5,10,1,0,2,0,1,4386,0,40,0,1
26,1,280093,5,10,0,2,3,0,0,0,0,40,0,0
73,2,177387,1,9,1,1,1,0,0,0,0,40,0,0
72,0,28929,2,7,6,11,0,0,1,0,0,24,0,0
55,1,105304,1,9,1,9,1,0,0,0,0,40,0,0
25,1,499233,1,9,2,0,0,0,0,0,0,40,0,0
41,1,180572,0,13,2,3,0,0,1,0,0,50,0,1
24,1,321435,0,13,0,1,0,0,0,0,0,50,0,0
63,1,86108,1,9,6,8,0,0,0,0,0,6,0,0
17,1,198124,2,7,0,5,3,0,0,0,0,20,0,0
35,1,135162,5,10,1,6,1,0,0,0,0,50,0,0
51,1,146813,5,10,1,3,1,0,0,0,0,40,0,1
62,5,291175,0,13,6,3,0,0,1,0,0,48,0,0
55,1,387569,1,9,1,6,1,0,0,4386,0,40,0,1
43,1,102895,5,10,2,3,0,0,0,0,0,40,0,0
40,5,33274,1,9,2,4,0,0,1,0,0,50,0,0
37,1,86551,0,13,1,1,1,0,0,0,0,45,0,1
39,1,138192,0,13,1,6,1,0,0,0,0,40,0,0
31,1,118966,1,9,0,6,3,0,0,0,0,18,0,0
61,1,99784,3,14,6,3,0,0,1,0,0,40,0,1
26,1,90980,7,11,2,0,0,0,1,0,0,55,0,0
46,2,177407,1,9,1,5,1,0,0,0,0,50,0,0
26,1,96467,0,13,0,3,0,0,1,0,0,40,0,0
48,6,327886,9,16,2,3,3,0,0,0,0,50,0,1
34,1,111567,1,9,0,7,3,0,0,0,0,40,0,0
34,5,166545,1,9,0,0,3,0,1,0,0,40,0,0
59,1,142182,1,9,1,4,1,0,0,0,0,40,0,1
34,1,188798,0,13,0,3,3,0,1,0,0,40,0,0
49,1,38563,0,13,0,1,0,0,1,0,0,56,0,1
18,1,216284,2,7,0,0,3,0,1,0,0,20,0,0
43,1,191547,1,9,1,8,1,0,0,0,0,40,5,0
48,1,285335,2,7,1,1,1,0,0,0,0,50,0,0
28,3,142712,5,10,1,1,1,0,0,0,0,70,0,0
33,1,80945,1,9,1,9,1,0,0,0,0,40,0,0
24,1,309055,5,10,0,5,0,0,1,0,0,15,0,0
21,1,62339,12,6,0,2,0,0,0,0,0,40,0,0
17,1,368700,2,7,0,5,3,0,0,0,0,28,0,0
39,1,176186,5,10,1,8,1,0,0,0,0,50,0,1
29,2,266855,0,13,4,3,3,0,0,0,0,40,0,0
44,1,48087,0,13,1,1,1,0,0,0,0,40,0,1
24,1,121313,5,10,0,7,3,0,0,0,0,50,0,0
71,2,143437,3,14,1,5,1,0,0,10605,0,40,0,1
51,2,160724,0,13,1,5,1,2,0,0,2415,40,28,1
55,1,282753,11,3,2,4,4,1,0,0,0,25,0,0
41,1,194636,0,13,1,1,1,0,0,0,0,60,0,1
23,1,153044,1,9,0,2,4,1,1,0,0,7,0,0
38,1,411797,7,11,2,0,4,0,1,0,0,40,0,0
39,1,117683,1,9,1,7,1,0,0,0,0,40,0,1
19,1,376540,1,9,0,0,0,0,1,0,0,30,0,0
49,1,72393,4,5,2,9,0,0,1,0,0,40,0,0
32,1,270335,0,13,1,0,5,0,0,0,0,40,13,1
27,1,96226,1,9,1,6,1,0,0,0,0,70,0,0
38,1,95336,0,13,1,5,1,0,0,0,0,50,0,1
33,1,258498,5,10,1,6,2,0,1,0,0,60,0,0
63,0,149698,5,10,1,11,1,0,0,0,0,15,0,0
23,1,205865,0,13,0,1,3,0,0,0,0,28,0,0
33,3,155781,5,10,1,6,1,0,0,0,0,60,4,0
54,2,406468,1,9,1,5,1,1,0,0,0,40,0,0
29,1,177119,7,11,2,10,0,0,1,2174,0,45,0,0
48,0,144397,5,10,2,11,4,1,1,0,0,30,0,0
35,2,372525,0,13,0,1,0,0,0,0,0,40,0,0
